date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2023-05-17,-0.013121150636653,0.0001721645940297,0.000120865838283,0.00012965897099190984,0.011386789318851466,0.0002967091803130685,0.017225248338211804,0.0002675050047687692,0.016355580233326155,0.00031787127985485495,0.01782894500117309
2023-05-18,-0.0075757847753335,5.73925149621749e-05,0.0001345907354438,0.00013220930837417962,0.011498230662766321,0.000299032356018548,0.01729255203891398,0.0002827793064931668,0.01681604312830955,0.00032329458084785995,0.017980394346283398
2023-05-19,-0.0052418050152376,2.747651981777046e-05,8.927979664354604e-05,0.0001277203007694593,0.011301340662481568,0.00029599957997051196,0.017204638327221876,0.0002852149211436382,0.016888307231443838,0.0003210649285786179,0.017918284755484213
2023-05-22,0.0033388571489401,1.1147967061028645e-05,2.9651697915027505e-05,0.00012170567391235794,0.011032029455741946,0.00029183452420516353,0.0170831649352561,0.0002824265774492961,0.016805551982880425,0.0003170850941039754,0.017806883334934707
2023-05-23,0.0056980937915282,3.2468272857052865e-05,3.571018520251864e-05,0.00011507221150127816,0.010727171644999355,0.0002872334107443248,0.01694796184632019,0.0002712137538273534,0.01646856866358924,0.00031183416234802194,0.017658826754572966
2023-05-24,-0.0037951459252305,1.4403132593793964e-05,2.6323111480283608e-05,0.00011011597518262459,0.010493615925057702,0.0002839295242033692,0.01685020843204526,0.0002625111954949404,0.01620219724281063,0.0003073309972305415,0.01753085842822711
2023-05-25,-0.0033324989308677,1.1105549124234891e-05,2.6625082122534925e-05,0.00010437320462729473,0.010216320503356125,0.0002800486538847187,0.016734654280406235,0.0002578665802196119,0.016058224690781105,0.0003034429860439682,0.017419614979785523
2023-05-26,0.0146747620360546,0.0002153486408148,0.0001043038286648,9.877714529711111e-05,0.009938669191451695,0.0002763001020513951,0.01662227728235199,0.00025252797288253154,0.01589112874790622,0.00029960659031273614,0.017309147590587357
2023-05-29,0.0190836766967424,0.0003641867162657,0.0002026801921984,0.00010577143502817421,0.010284524054528446,0.00028205479384564244,0.016794487007516557,0.0002516145505050479,0.015862362702480606,0.0002993145249607013,0.01730070879937297
2023-05-30,-0.0129932065472314,0.000168823416379,0.0001301374635876,0.0001212763519024311,0.01101255428601517,0.00029411952023959936,0.0171499131262989,0.00025407159019204365,0.015939623276352663,0.0003018011653722421,0.017372425431477382
2023-05-31,-0.0117454415816744,0.0001379553979485,5.820101710847584e-05,0.00012412917577102624,0.011141327379223099,0.00029647943094135285,0.017218578075478615,0.0002693418329405566,0.01641163711945145,0.00030809120188289487,0.017552526937250228
2023-06-01,0.0014166446512435,2.006882067896876e-06,2.587861276211169e-05,0.00012495874910167622,0.011178494939019127,0.00029727306066378804,0.017241608412900115,0.00028149309496069286,0.01677775595723972,0.0003119985965128768,0.017663482004205082
2023-06-02,0.0191640371897876,0.0003672603214115,0.0001013147757686,0.00011758163707964944,0.01084350667817609,0.00029186448887146894,0.017084041936013532,0.00026887693119209954,0.016397467218814604,0.00030691971122267424,0.017519124156837127
2023-06-05,0.0128796469494446,0.0001658853055423,0.0001342525560595,0.00013256235813956422,0.011513572779097035,0.0003033569318770094,0.01741714476821644,0.0002706560422803732,0.016451627344441437,0.0003089527277339405,0.01757705116718787
2023-06-06,-0.0036630032535329,1.3417592835392726e-05,7.283490299967728e-05,0.00013456173498373062,0.011600074783540432,0.0003049143296080857,0.01746179628812814,0.00026746767447133725,0.016354438983692998,0.00030711624611570303,0.01752473241209985
2023-06-07,0.0226766810438245,0.0005142318631633,0.0002407155969405,0.00012729308645483033,0.011282423784578841,0.00029946751022647954,0.017305129592883134,0.0002622748917478298,0.016194903264540664,0.0003031800642427453,0.017412066627564497
2023-06-08,-0.003143908936377,9.88416340023166e-06,0.0001208942634813,0.00015050941305734148,0.012268227787962754,0.000317051618985149,0.01780594336128106,0.0002670741377673408,0.016342403059750446,0.0003081886510991835,0.017555302649034096
2023-06-09,-0.0204506232662039,0.0004182279919762,0.0002675726611807,0.00014207189807791487,0.011919391682376868,0.0003105651372139255,0.017622858372407284,0.0002608245842003219,0.016150064526196852,0.0003039560717023444,0.017434335998320796
2023-06-12,0.0054945125598061,3.018966826986768e-05,6.281502744448417e-05,0.00015864126371181202,0.012595287361224118,0.000323005438113817,0.017972352047348088,0.0002930201519674631,0.017117831403757403,0.00032594038980149115,0.01805381925802657
2023-06-13,0.0149561107063979,0.000223685247462,0.000142331097413,0.0001509341679852953,0.012285526768734636,0.0003170050802991071,0.017804636483205915,0.00028278902987632096,0.016816332236142366,0.0003204479133972972,0.017901059002117647
2023-06-14,0.0235618891460508,0.0005551626201307,0.0001919779819306,0.00015529923275389937,0.01246191128013273,0.0003201854516865928,0.017893726601426345,0.0002805955884376262,0.01675098768543593,0.00031891113255619807,0.01785808311539058
2023-06-15,-0.0004395002074761,1.9316043237154237e-07,2.516819901986629e-05,0.00017929103599651262,0.013389960268668186,0.00033811751102451733,0.018387971911674145,0.00028538229142891067,0.016893261716699668,0.00032362231544857636,0.017989505703286467
2023-06-16,0.0043860400865541,1.9237347640859732e-05,2.490511295331918e-05,0.00016854516346266415,0.012982494500775425,0.00032966572788294227,0.018156699256278445,0.00027233778146738065,0.01650265983008135,0.0003177380949969136,0.01782520953584876
2023-06-19,-0.0013138815689239,1.726284777158187e-06,0.0001794514351025,0.00015958669451335587,0.012632762742700263,0.0003226874692284719,0.017963503812688433,0.00026257386584942807,0.016204131135282386,0.00031259327921160995,0.01768030766733458
2023-06-20,0.0013138815689239,1.7262847771581513e-06,8.443944623601447e-05,0.00015011506992918398,0.012252145523506647,0.00031542366323266834,0.017760170698297592,0.00025284474740731936,0.01590109264822136,0.00030754689639144725,0.017537015036529085
2023-06-21,-0.0030681922191059,9.413803493382222e-06,0.0001168934674178,0.0001412117428200624,0.01188325472335178,0.00030868648517740164,0.017569475950562716,0.00024207590316325912,0.015558788614903769,0.0003027616901446535,0.01740004856730732
2023-06-22,0.0072267206351286,5.222549113819472e-05,7.916253182340321e-05,0.00013330386646046157,0.011545729360263974,0.0003027852183752089,0.017400724650864657,0.00023708327293933383,0.015397508660148038,0.00029886359778170127,0.017287671843880578
2023-06-23,-0.0135932838791426,0.0001847773666189,7.16483351756798e-05,0.00012843916394112548,0.011333100367557214,0.00029924681726619014,0.017298751899087694,0.00023152175702130227,0.01521583901798722,0.00029559750831010287,0.01719294937787298
2023-06-26,0.0022783808688778,5.191019383668424e-06,0.0001335155466763,0.00013181945610179544,0.011481265439915386,0.0003019560914505545,0.01737688382451107,0.0002484628537030686,0.01576270451740654,0.00030331723823954696,0.01741600523195681
2023-06-27,0.0081596461423434,6.657982516825962e-05,5.352003115963441e-05,0.0001242217498987078,0.011145481142539687,0.0002963519167263633,0.017214874868158737,0.00023867396651042455,0.015449076558500982,0.00029888023283235535,0.017288152961850937
2023-06-28,0.0071975354105051,5.180451598547537e-05,3.838522620871508e-05,0.0001207632344148809,0.010989232658146832,0.0002939287255119117,0.01714434966722015,0.00023369098745086266,0.015286954812874363,0.00029587912104530326,0.017201137202095193
